size,clauses,red. ratio,time_lumping,memory (MB),formula
9,22,0.015625,0.058144569396972656,0.0957632064819336,[(x_3 v x_7 v -x_0) ^ (x_3 v -x_0) ^ (x_6 v x_1 v -x_4) ^ (x_6 v x_5 v -x_3) ^ (-x_1 v x_7 v x_5) ^ (x_8 v -x_5 v -x_3) ^ (x_0 v x_6 v -x_7) ^ (x_1 v x_2) ^ (x_6 v -x_5 v -x_2) ^ (x_3 v -x_7 v -x_0) ^ (-x_5 v x_7 v -x_3) ^ (x_6 v -x_0) ^ (x_0 v x_5) ^ (x_3 v x_1 v -x_4) ^ (x_0 v x_1) ^ (x_0 v x_6 v -x_5) ^ (-x_4 v -x_8 v -x_0) ^ (x_6 v x_4 v -x_0) ^ (x_3 v x_5 v x_8) ^ (x_4 v -x_0) ^ (x_4 v -x_8 v -x_0) ^ (x_0 v x_7 v -x_3)]
9,22,0.01953125,0.06131625175476074,0.0976095199584961,[(-x_4 v -x_2 v -x_6) ^ (x_4 v x_2 v -x_8) ^ (-x_4 v -x_2 v -x_0) ^ (-x_1 v -x_5 v -x_3) ^ (x_1 v -x_6) ^ (x_1 v -x_4 v x_8) ^ (x_6 v -x_4 v x_5) ^ (x_7) ^ (-x_1 v -x_7 v x_0) ^ (x_7 v x_5) ^ (x_6 v -x_2 v -x_3) ^ (x_1 v x_4 v x_2) ^ (-x_1 v -x_2) ^ (x_3 v x_6 v -x_5) ^ (x_0 v -x_2 v x_4) ^ (x_7 v x_2 v x_8) ^ (-x_6 v x_7 v -x_0) ^ (-x_4 v -x_5 v -x_7) ^ (x_3 v x_1 v x_5) ^ (-x_2 v x_7 v -x_3) ^ (x_1 v x_5 v -x_3) ^ (x_0 v x_7 v -x_3)]
9,22,0.017578125,0.07224464416503906,0.09476375579833984,[(x_3 v -x_6) ^ (x_1 v -x_4 v x_7) ^ (x_3 v x_7 v x_2) ^ (x_1 v -x_4 v x_8) ^ (x_3 v -x_5 v x_4) ^ (x_3 v x_7) ^ (-x_2 v x_5 v -x_0) ^ (x_3 v -x_7 v -x_6) ^ (-x_1 v -x_7 v x_5) ^ (-x_5 v -x_2 v -x_3) ^ (-x_1 v x_3) ^ (x_8 v x_4 v -x_3) ^ (x_6 v x_5 v -x_0) ^ (x_3 v -x_8 v -x_6) ^ (-x_6 v -x_3 v -x_0) ^ (-x_4 v x_7 v x_5) ^ (x_8 v -x_4 v -x_3) ^ (-x_5 v x_7 v -x_6) ^ (-x_5 v -x_3 v -x_6) ^ (x_5 v x_2 v -x_6) ^ (x_3 v x_4) ^ (x_7 v x_5 v -x_8)]
9,23,0.021484375,0.07093572616577148,0.09746456146240234,[(x_0 v -x_6 v -x_3) ^ (x_0 v -x_3 v x_8) ^ (-x_1 v -x_5 v -x_2) ^ (x_6 v -x_7 v x_2) ^ (-x_1 v x_5 v -x_0) ^ (-x_1 v -x_2 v x_8) ^ (-x_1 v -x_0 v x_8) ^ (x_6 v -x_4 v x_5) ^ (x_1 v -x_5 v x_2) ^ (x_1 v -x_2 v x_8) ^ (x_0 v -x_7 v -x_3) ^ (x_3 v -x_7 v x_4) ^ (x_4 v x_7 v -x_6) ^ (x_6 v -x_4) ^ (-x_7 v -x_2 v -x_3) ^ (-x_4 v x_8) ^ (x_1 v -x_7 v -x_0) ^ (x_8) ^ (-x_1 v -x_4) ^ (x_0 v x_7 v -x_8) ^ (x_6 v x_5) ^ (-x_7 v -x_2 v x_4) ^ (-x_4 v -x_5 v x_2)]
9,27,0.017578125,0.08540606498718262,0.0943288803100586,[(-x_1 v -x_2 v -x_8) ^ (x_8 v -x_4 v -x_6) ^ (x_1 v -x_3) ^ (x_3 v -x_6) ^ (x_7 v x_2) ^ (x_6 v x_5 v -x_3) ^ (-x_1 v x_8 v -x_0) ^ (x_3 v x_6 v -x_2) ^ (x_3 v -x_1) ^ (-x_1 v x_8 v x_0) ^ (-x_5 v -x_2 v x_7) ^ (x_1 v -x_4) ^ (x_3 v -x_7 v -x_6) ^ (-x_4 v -x_7 v x_8) ^ (x_6 v x_2) ^ (-x_4 v -x_8 v -x_3) ^ (x_7 v x_2 v -x_8) ^ (-x_5 v -x_8 v x_4) ^ (-x_7 v x_2 v -x_6) ^ (x_3 v x_4 v x_8) ^ (-x_0 v x_2 v x_8) ^ (x_0 v x_7 v -x_8) ^ (-x_1 v x_4) ^ (-x_4 v x_2 v -x_7) ^ (-x_1 v x_3 v x_0) ^ (-x_1 v x_4 v x_3) ^ (-x_6 v x_2 v -x_3)]
9,18,0.017578125,0.049257516860961914,0.0979146957397461,[(-x_7 v x_5 v x_8) ^ (x_6 v x_8 v -x_3) ^ (x_4 v x_5 v -x_3) ^ (x_7 v x_8) ^ (x_5 v -x_8 v -x_6) ^ (x_3 v -x_7 v x_8) ^ (x_2 v x_8) ^ (x_3 v -x_5 v -x_8) ^ (-x_1 v x_8 v x_0) ^ (-x_4 v x_2 v -x_3) ^ (-x_6 v -x_3) ^ (-x_7 v -x_5 v -x_8) ^ (-x_1 v -x_4 v -x_3) ^ (x_6 v -x_4 v x_2) ^ (x_1 v -x_8 v -x_0) ^ (-x_1 v -x_8 v -x_3) ^ (x_0 v -x_4 v x_8) ^ (x_0 v x_1 v -x_7)]
9,12,0.013671875,0.03432202339172363,0.08281612396240234,[(x_3 v x_7 v x_4) ^ (x_3 v -x_8 v -x_0) ^ (x_3 v -x_5 v -x_6) ^ (-x_7 v -x_8 v -x_0) ^ (x_3 v -x_7 v -x_2) ^ (x_2 v x_8) ^ (x_5 v -x_8 v -x_6) ^ (x_3 v -x_1 v -x_0) ^ (x_0 v -x_5 v x_4) ^ (x_0 v x_6 v -x_4) ^ (-x_4 v x_5 v -x_0) ^ (-x_5 v x_2 v -x_0)]
9,21,0.017578125,0.05932164192199707,0.0944204330444336,[(-x_1 v -x_2 v x_7) ^ (x_3 v -x_2 v x_0) ^ (x_3 v -x_1 v -x_0) ^ (x_4 v x_2 v -x_8) ^ (x_6 v -x_7 v -x_5) ^ (x_1 v -x_5 v x_8) ^ (x_6 v x_1 v -x_5) ^ (-x_1 v -x_8) ^ (x_0 v -x_5 v -x_3) ^ (-x_2 v x_7 v -x_0) ^ (x_4 v x_5 v x_7) ^ (-x_1 v x_6 v x_2) ^ (x_3 v x_6 v x_4) ^ (x_6 v -x_5 v x_4) ^ (x_0 v -x_7 v -x_5) ^ (-x_1 v x_4 v -x_3) ^ (x_1 v -x_7 v -x_3) ^ (x_6 v -x_4 v x_2) ^ (x_4 v x_2 v -x_0) ^ (-x_2 v -x_8) ^ (x_6 v x_8)]
9,17,0.015625,0.04607844352722168,0.09816646575927734,[(x_0 v x_2 v -x_8) ^ (x_0 v x_6) ^ (x_3 v -x_8) ^ (-x_7 v x_4 v -x_8) ^ (-x_4 v -x_3 v x_8) ^ (-x_4 v -x_7 v -x_6) ^ (x_6 v -x_7 v -x_0) ^ (-x_4 v -x_5 v -x_7) ^ (x_3 v x_0) ^ (-x_7 v x_2 v x_8) ^ (x_4 v x_5 v -x_8) ^ (x_0 v -x_2 v -x_6) ^ (-x_1 v x_6 v -x_2) ^ (-x_7 v -x_8 v -x_6) ^ (-x_3) ^ (x_0 v x_6 v -x_5) ^ (x_0 v x_4 v -x_8)]
9,15,0.015625,0.04619240760803223,0.09088802337646484,[(-x_4 v -x_2 v -x_6) ^ (x_5 v -x_8 v -x_3) ^ (x_1 v -x_4 v x_5) ^ (-x_1 v -x_7 v -x_2) ^ (x_4 v x_2 v -x_8) ^ (x_0 v -x_2 v -x_3) ^ (x_3 v x_6 v -x_4) ^ (-x_7 v -x_2 v -x_8) ^ (-x_1 v x_2 v -x_6) ^ (x_4 v -x_6) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v -x_8 v x_0) ^ (x_4 v -x_8) ^ (x_0 v -x_5) ^ (-x_5 v x_7)]
9,9,0.013671875,0.03627419471740723,0.08725643157958984,[(x_0 v -x_8 v -x_6) ^ (x_3 v x_7 v x_2) ^ (x_0 v -x_5 v -x_3) ^ (x_0 v x_7 v x_5) ^ (x_1 v -x_2 v -x_3) ^ (x_3 v x_4 v x_5) ^ (x_4 v x_2 v -x_6) ^ (-x_1 v x_3 v x_0) ^ (-x_1 v x_6 v x_5)]
9,26,0.021484375,0.07090544700622559,0.1000356674194336,[(-x_4 v -x_8 v -x_6) ^ (-x_1 v -x_2 v x_7) ^ (x_6 v x_4 v -x_3) ^ (x_4 v -x_3 v x_8) ^ (-x_8 v -x_0) ^ (-x_2 v -x_8 v -x_0) ^ (x_3 v -x_7) ^ (x_3 v -x_1 v x_2) ^ (x_3 v x_6 v x_2) ^ (x_6 v -x_2) ^ (x_1 v -x_8 v -x_3) ^ (-x_4 v -x_3) ^ (x_6 v x_1 v -x_3) ^ (x_0 v x_3 v -x_8) ^ (-x_7 v -x_8 v -x_0) ^ (x_7 v -x_8 v x_4) ^ (x_1 v -x_5 v x_4) ^ (-x_6 v x_7 v -x_0) ^ (-x_2 v x_7 v -x_8) ^ (-x_4 v -x_8 v -x_0) ^ (x_1 v -x_7) ^ (x_3 v x_5 v x_8) ^ (-x_1 v x_5 v -x_3) ^ (-x_2 v -x_5 v -x_8) ^ (x_0 v x_7 v -x_3) ^ (x_8 v -x_7 v -x_6)]
9,23,0.017578125,0.06253290176391602,0.0941457748413086,[(-x_4 v -x_8 v -x_6) ^ (-x_7 v x_8) ^ (-x_7 v -x_3 v -x_6) ^ (-x_1 v x_6 v x_0) ^ (x_4 v x_2 v -x_8) ^ (x_6 v -x_5 v -x_8) ^ (x_4 v -x_8) ^ (x_5 v x_2 v -x_3) ^ (x_3 v x_6 v x_2) ^ (-x_5 v -x_2 v x_7) ^ (x_6 v -x_4 v -x_7) ^ (x_3 v x_1 v -x_5) ^ (x_3 v x_1 v -x_4) ^ (-x_1 v -x_7 v -x_3) ^ (-x_2 v x_4) ^ (-x_6 v -x_0) ^ (x_3 v x_1 v -x_2) ^ (-x_1 v -x_2 v x_0) ^ (x_1 v -x_2 v x_4) ^ (x_4 v x_7 v -x_0) ^ (x_0 v -x_4) ^ (x_6 v -x_7 v -x_8) ^ (-x_7 v x_4 v -x_0)]
9,18,0.017578125,0.049892425537109375,0.1024007797241211,[(x_5 v -x_6) ^ (-x_1 v -x_5 v x_0) ^ (x_0 v -x_3 v x_8) ^ (x_6 v -x_4 v x_5) ^ (x_0 v -x_7 v x_2) ^ (x_0 v -x_8 v -x_3) ^ (x_5 v -x_8 v -x_6) ^ (-x_0 v -x_7 v -x_6) ^ (x_1 v x_5 v -x_8) ^ (-x_7 v -x_6) ^ (x_3 v -x_6 v x_8) ^ (x_4 v -x_6) ^ (x_1 v -x_2 v x_5) ^ (x_1 v -x_4 v x_2) ^ (x_1 v -x_7 v x_2) ^ (x_3 v x_6 v x_5) ^ (x_7 v x_4 v -x_3) ^ (x_0 v x_7 v -x_3)]
9,27,0.017578125,0.07533788681030273,0.09122371673583984,[(-x_6 v -x_2 v -x_0) ^ (-x_1 v -x_5 v x_2) ^ (-x_1 v -x_3 v x_0) ^ (x_1 v -x_4 v -x_8) ^ (-x_7 v -x_5 v x_2) ^ (x_0 v -x_4 v -x_6) ^ (x_3 v -x_5 v x_4) ^ (x_5 v x_8) ^ (-x_4 v -x_8) ^ (-x_5 v -x_2 v -x_3) ^ (-x_4 v x_2) ^ (x_0 v x_7 v x_5) ^ (x_6 v x_1 v x_8) ^ (x_1 v x_5 v -x_8) ^ (x_3 v -x_5 v x_7) ^ (x_1 v -x_5) ^ (-x_2 v x_5 v x_8) ^ (-x_7 v -x_8 v -x_3) ^ (-x_1 v x_4) ^ (-x_1 v -x_7 v x_3) ^ (x_4 v x_5 v -x_0) ^ (x_2 v x_5 v -x_3) ^ (-x_0 v x_7 v -x_3) ^ (-x_1 v -x_7 v -x_8) ^ (x_6 v -x_3 v -x_0) ^ (-x_5 v -x_3 v -x_6) ^ (x_0 v -x_4 v x_8)]
9,13,0.01171875,0.0384678840637207,0.08576107025146484,[(-x_2 v x_7 v -x_6) ^ (x_1 v x_2 v x_8) ^ (x_1 v x_7 v -x_3) ^ (-x_1 v -x_6 v -x_0) ^ (x_3 v x_1 v -x_7) ^ (x_5 v x_8) ^ (-x_7 v -x_2 v x_5) ^ (x_2 v -x_6) ^ (x_4 v -x_0) ^ (-x_1 v x_3) ^ (x_0 v x_1 v -x_2) ^ (-x_4 v -x_3) ^ (-x_4 v -x_5 v -x_3)]
9,26,0.0234375,0.0767817497253418,0.09259700775146484,[(x_3 v x_2 v x_5) ^ (x_8 v -x_4 v -x_6) ^ (-x_7 v x_8) ^ (x_1 v -x_3) ^ (-x_2 v x_5 v -x_6) ^ (x_6 v x_4 v -x_3) ^ (x_6 v x_2 v x_8) ^ (x_1 v -x_4 v x_8) ^ (-x_4 v x_5 v -x_7) ^ (-x_2 v -x_6) ^ (x_1 v -x_8 v -x_3) ^ (x_6 v x_7 v -x_3) ^ (x_6 v -x_2 v -x_3) ^ (x_6 v -x_0) ^ (x_5 v -x_8 v -x_3) ^ (x_7 v x_2 v x_8) ^ (-x_5 v x_8) ^ (x_0 v x_1 v x_2) ^ (x_0 v -x_5 v x_7) ^ (x_3 v x_4 v x_7) ^ (x_0 v x_6 v -x_5) ^ (x_6 v x_7 v -x_0) ^ (-x_5 v x_2 v -x_0) ^ (x_0 v -x_4 v -x_7) ^ (x_0 v -x_4 v -x_3) ^ (x_0 v x_1 v -x_3)]
9,22,0.017578125,0.06191611289978027,0.09851741790771484,[(-x_4 v -x_8 v -x_6) ^ (-x_7 v x_5 v x_8) ^ (x_3 v -x_1 v x_4) ^ (x_4 v -x_8) ^ (x_0 v -x_4 v -x_6) ^ (x_0 v x_4 v -x_2) ^ (-x_1 v -x_7 v x_5) ^ (-x_5 v -x_8) ^ (x_1 v x_5 v -x_6) ^ (-x_2 v x_5 v x_7) ^ (-x_4 v x_8) ^ (-x_1 v x_6 v x_2) ^ (x_6 v x_7 v -x_8) ^ (-x_1) ^ (x_6 v -x_5 v x_4) ^ (x_0 v x_1 v x_2) ^ (-x_1 v x_3 v -x_0) ^ (x_5 v -x_8 v -x_6) ^ (-x_0 v -x_7 v -x_6) ^ (x_1 v -x_4 v x_2) ^ (x_1 v -x_2 v -x_0) ^ (x_4 v x_5 v -x_6)]
9,25,0.01953125,0.07513856887817383,0.10404109954833984,[(x_3 v -x_5) ^ (x_4 v -x_3 v -x_6) ^ (x_3 v x_6 v x_8) ^ (x_0 v -x_7 v x_8) ^ (x_0 v x_2 v -x_6) ^ (x_3 v -x_5 v x_4) ^ (x_3 v -x_2 v x_5) ^ (x_6 v -x_4) ^ (x_1 v x_4) ^ (x_0 v x_6 v x_2) ^ (x_3 v -x_8 v -x_6) ^ (-x_7 v -x_8 v -x_0) ^ (x_7 v -x_8 v x_4) ^ (x_1 v x_5 v -x_8) ^ (x_3 v x_6 v x_5) ^ (x_5 v x_4 v x_2) ^ (x_3 v x_6 v x_7) ^ (x_1 v x_5) ^ (-x_0 v -x_5 v -x_6) ^ (x_6 v -x_4 v -x_2) ^ (-x_5 v x_7 v -x_6) ^ (x_6 v -x_8) ^ (x_6 v -x_4 v x_2) ^ (x_0 v -x_4 v x_2) ^ (x_2 v -x_3 v x_8)]
9,21,0.017578125,0.06405901908874512,0.09610652923583984,[(x_6 v -x_2 v x_4) ^ (x_6 v x_1) ^ (-x_2 v x_4 v -x_6) ^ (-x_4 v x_7) ^ (x_3 v x_7) ^ (-x_5 v -x_2 v x_7) ^ (x_1 v -x_5 v x_2) ^ (x_3 v -x_7 v -x_6) ^ (x_3 v -x_7 v x_5) ^ (x_6 v -x_4 v x_7) ^ (x_0 v x_7 v x_5) ^ (x_6 v -x_4 v -x_3) ^ (x_3 v x_4 v -x_2) ^ (-x_7 v x_2 v x_5) ^ (x_6 v x_7 v x_8) ^ (x_2 v -x_3) ^ (x_3 v x_2) ^ (x_6 v -x_7 v -x_3) ^ (x_0 v -x_4 v x_7) ^ (x_1 v -x_2 v x_4) ^ (-x_2 v x_5 v x_4)]
9,16,0.015625,0.04543948173522949,0.09192562103271484,[(x_3 v x_1 v -x_8) ^ (x_1 v x_7 v x_2) ^ (x_6 v x_1 v -x_0) ^ (x_3 v x_6 v x_4) ^ (x_1 v -x_7 v -x_2) ^ (x_3 v x_4 v x_5) ^ (x_6 v -x_2 v x_4) ^ (-x_2 v -x_4 v -x_5) ^ (x_6 v x_5 v -x_3) ^ (-x_6 v -x_2 v x_4) ^ (-x_5 v x_2 v -x_8) ^ (x_1 v -x_7 v x_2) ^ (x_0 v -x_7 v x_5) ^ (x_0 v x_3) ^ (x_6 v x_1 v x_7) ^ (-x_4 v x_2 v -x_8)]
9,20,0.017578125,0.0588994026184082,0.0899496078491211,[(-x_4 v -x_2 v -x_6) ^ (x_6 v -x_7 v -x_0) ^ (-x_4 v x_7 v -x_3) ^ (-x_5 v -x_6) ^ (x_3 v x_5) ^ (x_0 v x_6) ^ (x_1 v -x_5 v x_2) ^ (x_6 v -x_2 v -x_8) ^ (x_6 v x_7 v -x_3) ^ (x_1 v -x_4 v -x_6) ^ (-x_1 v x_4 v x_5) ^ (x_0 v x_1 v -x_3) ^ (-x_1 v -x_3 v x_8) ^ (x_0 v x_7 v -x_8) ^ (x_7 v x_5 v -x_0) ^ (-x_2 v -x_5 v -x_8) ^ (-x_4 v -x_5 v x_2) ^ (-x_1 v -x_4 v x_5) ^ (x_1 v -x_5 v -x_6) ^ (x_3 v x_4 v -x_0)]
9,23,0.01953125,0.05913186073303223,0.09363460540771484,[(-x_7 v -x_5 v -x_0) ^ (x_6 v x_2 v -x_3) ^ (-x_7 v x_8) ^ (x_3 v -x_4 v x_8) ^ (-x_5 v x_2 v x_8) ^ (-x_4 v -x_2 v -x_0) ^ (x_6 v x_1 v -x_4) ^ (x_5 v -x_8) ^ (-x_1 v -x_7 v x_4) ^ (x_3 v x_7) ^ (-x_1 v -x_7 v x_5) ^ (-x_5 v x_7) ^ (x_2 v x_5) ^ (x_0 v -x_2) ^ (x_0 v x_4 v -x_3) ^ (x_6 v -x_5 v x_4) ^ (x_7 v -x_8 v -x_6) ^ (x_1 v -x_7) ^ (-x_1 v x_6 v -x_5) ^ (x_6 v x_5) ^ (-x_1 v -x_7) ^ (x_6 v x_2 v x_5) ^ (x_0 v -x_5 v -x_6)]
9,25,0.01953125,0.07252979278564453,0.0962667465209961,[(x_1 v x_2 v -x_6) ^ (x_0 v x_7 v x_4) ^ (-x_4 v -x_2 v -x_6) ^ (-x_1 v -x_4 v x_8) ^ (x_4 v x_2 v -x_8) ^ (-x_1 v x_7) ^ (-x_1 v -x_7 v -x_2) ^ (x_3 v x_6 v x_8) ^ (-x_5 v -x_6) ^ (-x_4 v -x_2 v -x_8) ^ (x_1 v -x_7 v x_2) ^ (-x_5 v x_7) ^ (-x_5 v x_4 v x_8) ^ (-x_1 v -x_5 v x_0) ^ (x_0 v x_5 v -x_6) ^ (x_3 v x_5 v -x_8) ^ (x_8 v -x_5 v -x_0) ^ (x_3 v x_4 v x_2) ^ (x_5 v -x_8 v -x_6) ^ (x_6 v -x_8 v -x_0) ^ (-x_7 v -x_6) ^ (-x_1 v -x_5 v x_8) ^ (x_4 v x_5) ^ (-x_1 v -x_7) ^ (-x_1 v x_4 v x_3)]
9,18,0.01171875,0.05343770980834961,0.0877370834350586,[(x_0 v -x_7 v -x_2) ^ (x_3 v x_5) ^ (x_0 v -x_7 v x_8) ^ (-x_2 v -x_8 v -x_0) ^ (x_1 v -x_2 v -x_5) ^ (x_0 v x_2 v -x_6) ^ (-x_1 v x_4 v x_5) ^ (x_1 v x_7 v -x_6) ^ (x_1 v x_7 v -x_0) ^ (x_6 v x_1 v -x_2) ^ (x_1 v -x_2 v x_5) ^ (-x_1 v x_6 v x_7) ^ (x_0 v x_6 v x_7) ^ (-x_1 v -x_8 v -x_0) ^ (x_0 v x_6 v -x_5) ^ (-x_1 v x_5 v x_0) ^ (-x_0 v -x_4 v -x_3) ^ (x_2 v -x_3 v x_8)]
9,23,0.01953125,0.058614492416381836,0.0918111801147461,[(x_1 v -x_3) ^ (-x_2 v x_8) ^ (-x_1 v x_7 v -x_0) ^ (x_1 v -x_7 v -x_8) ^ (-x_1 v -x_4 v x_8) ^ (-x_1 v x_6 v -x_8) ^ (x_1 v -x_7 v x_8) ^ (-x_7 v -x_2) ^ (x_1 v -x_4 v x_8) ^ (-x_5 v -x_8 v -x_3) ^ (x_7 v x_2 v -x_8) ^ (-x_5 v -x_8) ^ (x_6 v x_7 v -x_8) ^ (x_0 v x_5 v -x_6) ^ (-x_1 v -x_4) ^ (-x_1 v x_2) ^ (x_0 v x_4 v x_3) ^ (x_0 v x_1) ^ (x_3 v x_1 v -x_7) ^ (x_6 v -x_5 v -x_0) ^ (x_0 v x_7 v x_8) ^ (-x_1 v x_4 v -x_3) ^ (-x_7 v -x_2 v x_4)]
9,16,0.013671875,0.053040266036987305,0.08893489837646484,[(-x_1 v -x_5 v x_0) ^ (-x_7 v -x_3) ^ (x_3 v -x_8 v -x_6) ^ (x_3 v -x_7 v -x_2) ^ (x_6 v x_4 v -x_0) ^ (-x_1 v -x_6 v x_8) ^ (x_1 v -x_7 v -x_8) ^ (-x_1 v x_7 v -x_3) ^ (x_3 v -x_2 v x_5) ^ (x_1 v -x_7 v -x_3) ^ (x_1 v -x_4 v -x_8) ^ (x_0 v -x_5 v x_8) ^ (x_4 v -x_3) ^ (-x_1 v -x_4 v -x_8) ^ (-x_7 v x_4 v -x_0) ^ (x_1 v -x_4 v -x_5)]
9,18,0.015625,0.05180478096008301,0.09712886810302734,[(x_3 v x_1 v -x_5) ^ (x_5 v -x_3 v -x_0) ^ (-x_2 v -x_5 v -x_3) ^ (-x_1 v -x_7 v -x_5) ^ (x_6 v -x_4 v x_5) ^ (x_7 v x_2 v x_8) ^ (x_3 v -x_5 v -x_2) ^ (-x_4 v x_2 v -x_7) ^ (-x_1 v -x_5 v x_2) ^ (x_3 v -x_2 v x_7) ^ (-x_7 v -x_2 v -x_6) ^ (x_7 v x_2 v -x_6) ^ (-x_1 v -x_8) ^ (-x_2 v -x_8) ^ (x_6 v -x_7 v -x_8) ^ (-x_1 v -x_8 v -x_3) ^ (x_0 v x_1 v x_4) ^ (-x_7 v -x_2)]
9,13,0.013671875,0.03668713569641113,0.08595943450927734,[(x_4 v x_7) ^ (-x_0 v x_6 v -x_3) ^ (-x_2 v x_4) ^ (x_0 v -x_2 v x_7) ^ (-x_6 v -x_2 v -x_0) ^ (-x_7 v -x_5) ^ (-x_1 v x_5 v -x_3) ^ (-x_4 v -x_7 v x_8) ^ (-x_6 v -x_8 v -x_0) ^ (x_4 v x_5 v -x_8) ^ (x_6 v x_1 v -x_8) ^ (x_8 v x_2 v -x_6) ^ (x_3 v -x_7)]
9,16,0.013671875,0.04895925521850586,0.08960628509521484,[(x_3 v x_6 v -x_5) ^ (x_6 v x_1 v x_8) ^ (-x_5 v x_2 v x_7) ^ (x_3 v -x_4 v -x_7) ^ (x_0 v -x_4 v -x_8) ^ (-x_1 v x_5 v x_2) ^ (x_1 v x_4 v x_8) ^ (x_6 v x_7 v x_2) ^ (x_0 v x_6 v -x_3) ^ (x_1 v -x_7 v x_2) ^ (-x_0 v x_2 v -x_6) ^ (x_6 v -x_8 v -x_3) ^ (x_2 v x_5 v -x_0) ^ (-x_7 v x_4 v -x_0) ^ (-x_7 v -x_5 v x_2) ^ (x_7 v x_5 v -x_6)]
9,19,0.015625,0.05204153060913086,0.0918874740600586,[(x_5 v x_2 v -x_8) ^ (x_3 v -x_7 v x_8) ^ (x_1 v -x_5 v x_8) ^ (x_3 v x_6 v -x_2) ^ (x_3 v -x_8) ^ (x_3 v x_2 v x_8) ^ (x_4 v x_2 v -x_3) ^ (-x_1 v x_6 v x_8) ^ (x_3 v -x_0 v -x_6) ^ (-x_7 v x_4 v x_5) ^ (-x_6) ^ (x_1 v -x_3 v -x_6) ^ (-x_1 v x_2) ^ (x_0 v x_1 v x_2) ^ (x_6 v x_7 v x_8) ^ (-x_2 v x_5) ^ (x_3 v -x_4 v -x_6) ^ (-x_7 v x_5 v -x_8) ^ (-x_2 v -x_8)]
9,9,0.009765625,0.03216910362243652,0.0836324691772461,[(x_6 v -x_5 v x_2) ^ (x_6 v -x_4 v x_5) ^ (x_4 v x_8) ^ (x_0 v -x_4 v -x_2) ^ (x_1 v x_4 v -x_6) ^ (-x_7 v x_5 v -x_8) ^ (x_3 v x_6 v x_5) ^ (x_0 v x_7 v -x_3) ^ (-x_4 v -x_5 v x_7)]
9,18,0.015625,0.05569744110107422,0.0966024398803711,[(x_0 v x_5 v x_3) ^ (-x_1 v x_7 v x_8) ^ (x_3 v -x_0) ^ (x_1 v x_7 v x_5) ^ (x_7 v x_5 v -x_3) ^ (x_0 v -x_5 v -x_2) ^ (-x_1 v -x_3 v -x_0) ^ (x_6 v x_4 v x_2) ^ (x_1 v -x_2 v x_8) ^ (-x_4 v -x_2 v -x_0) ^ (-x_6 v -x_3 v x_8) ^ (-x_4 v -x_5 v -x_7) ^ (x_3 v x_5 v -x_0) ^ (-x_5 v -x_3 v -x_6) ^ (-x_1 v -x_5 v x_8) ^ (-x_1 v x_2 v -x_0) ^ (-x_1 v -x_2 v -x_0) ^ (-x_7 v x_4)]
9,24,0.01953125,0.06758284568786621,0.09729671478271484,[(x_3 v -x_8 v -x_0) ^ (-x_1 v -x_5 v -x_3) ^ (x_1 v -x_4 v x_7) ^ (-x_1 v -x_2 v -x_6) ^ (x_6 v -x_4 v -x_0) ^ (x_1 v -x_4 v x_8) ^ (x_1 v -x_5 v x_7) ^ (x_7 v x_2 v -x_3) ^ (x_0 v x_1 v -x_7) ^ (-x_6 v x_7 v x_4) ^ (x_3 v -x_6 v x_8) ^ (x_1 v -x_5) ^ (x_0 v -x_7) ^ (-x_0 v -x_4 v -x_3) ^ (x_7 v x_2 v x_4) ^ (-x_0 v -x_4 v x_8) ^ (x_0 v -x_7 v -x_5) ^ (-x_2 v -x_3 v -x_6) ^ (x_1 v -x_4 v x_2) ^ (-x_1 v x_3 v x_0) ^ (x_5 v x_2 v -x_6) ^ (x_0 v -x_1 v -x_4) ^ (-x_4 v x_7 v -x_8) ^ (-x_1 v x_5 v x_3)]
9,25,0.01953125,0.06765437126159668,0.09512996673583984,[(x_3 v x_6 v -x_8) ^ (-x_7 v -x_6 v -x_3) ^ (-x_0 v x_1 v -x_6) ^ (-x_5 v x_2 v x_4) ^ (x_6 v -x_2 v -x_8) ^ (x_1 v x_5 v -x_3) ^ (x_0 v x_4 v x_7) ^ (-x_4 v x_7 v x_2) ^ (x_1 v -x_7 v -x_0) ^ (-x_1 v x_4 v x_0) ^ (x_8 v -x_5 v x_4) ^ (-x_1 v -x_7 v -x_3) ^ (x_6 v x_7 v x_4) ^ (x_3 v x_2 v x_0) ^ (x_1 v -x_7) ^ (-x_6 v x_2 v -x_0) ^ (-x_1 v x_6 v -x_5) ^ (x_3 v -x_2 v x_4) ^ (-x_2 v x_7) ^ (-x_1 v x_6 v x_4) ^ (-x_0 v -x_7 v -x_6) ^ (x_0 v -x_4 v x_7) ^ (x_0 v x_5 v -x_3) ^ (x_0 v x_3) ^ (-x_1 v x_5 v x_3)]
9,13,0.013671875,0.0361785888671875,0.0893239974975586,[(x_1 v -x_4 v -x_0) ^ (-x_5 v -x_6) ^ (-x_0 v x_4 v -x_6) ^ (x_6 v x_2 v -x_8) ^ (x_0 v x_5 v -x_3) ^ (x_6 v -x_4 v -x_7) ^ (x_0 v x_6 v x_8) ^ (x_1 v -x_7 v x_2) ^ (x_3) ^ (x_0 v -x_5 v x_7) ^ (-x_1 v -x_2 v x_5) ^ (-x_7 v -x_5 v x_2) ^ (-x_7 v x_4)]
