size,edges,red. ratio,time_lumping,memory (MB),graph
15,43,0.00091552734375,0.6969132423400879,4.429107666015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (3, 4), (14, 7), (4, 6), (12, 13), (9, 2), (5, 7), (8, 9), (11, 5), (8, 6), (8, 12), (9, 11), (2, 11), (1, 9), (10, 12), (13, 14), (3, 6), (9, 1), (11, 4), (8, 5), (8, 11), (0, 1), (0, 7), (11, 7), (1, 2), (8, 14), (0, 10), (1, 5), (10, 14), (1, 14), (2, 13), (6, 7), (12, 14), (3, 11), (3, 14), (9, 3), (5, 14), (8, 7), (0, 3), (11, 3), (10, 7), (1, 7), (2, 6)])"
5,5,0.1875,0.0013802051544189453,0.02185344696044922,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (2, 4), (1, 2), (0, 4), (2, 3)])"
6,4,0.078125,0.0011410713195800781,0.012664794921875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 4), (2, 5), (1, 3), (1, 4)])"
7,9,0.0625,0.0022389888763427734,0.02342987060546875,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (1, 2), (3, 4), (1, 5), (1, 4), (0, 6), (2, 3), (2, 5), (1, 3)])"
8,10,0.0390625,0.00475764274597168,0.036683082580566406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 4), (1, 2), (0, 4), (3, 4), (0, 3), (0, 6), (0, 2), (1, 7), (5, 6), (2, 5)])"
9,18,0.021484375,0.009072542190551758,0.08686256408691406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (0, 4), (3, 4), (2, 7), (8, 4), (4, 6), (8, 0), (0, 6), (2, 3), (8, 5), (0, 2), (2, 6), (0, 5), (0, 8), (2, 5), (4, 7), (3, 5)])"
10,18,0.013671875,0.019663095474243164,0.15739059448242188,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (1, 2), (0, 4), (8, 4), (9, 3), (9, 6), (0, 9), (5, 7), (0, 6), (2, 3), (9, 5), (0, 2), (8, 9), (8, 6), (3, 6), (2, 5), (4, 7), (9, 4)])"
11,17,0.0068359375,0.03912043571472168,0.332855224609375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 7), (10, 5), (8, 4), (2, 7), (1, 5), (9, 3), (4, 6), (8, 10), (1, 4), (5, 7), (8, 0), (0, 2), (2, 6), (0, 5), (0, 8), (8, 5), (9, 4)])"
12,26,0.00439453125,0.07819890975952148,0.6258087158203125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (9, 2), (0, 5), (1, 6), (2, 5), (1, 9), (0, 11), (5, 6), (3, 6), (9, 1), (11, 4), (8, 5), (10, 2), (0, 4), (1, 11), (2, 10), (4, 7), (3, 11), (8, 4), (9, 6), (11, 3), (10, 7), (0, 6), (2, 3), (2, 6), (1, 10)])"
13,31,0.0025634765625,0.1619246006011963,1.1801300048828125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (8, 9), (10, 6), (11, 5), (10, 3), (1, 6), (2, 11), (1, 9), (0, 11), (10, 12), (1, 12), (4, 5), (5, 6), (9, 1), (11, 4), (9, 4), (11, 7), (1, 2), (10, 11), (0, 10), (2, 7), (3, 11), (8, 4), (9, 6), (11, 3), (10, 7), (0, 6), (0, 12), (11, 12), (1, 7)])"
14,31,0.00152587890625,0.33277058601379395,2.480865478515625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 4), (3, 7), (4, 6), (9, 2), (0, 2), (8, 9), (10, 6), (10, 3), (0, 11), (12, 6), (8, 5), (10, 2), (9, 4), (0, 1), (11, 7), (2, 4), (1, 2), (2, 7), (1, 11), (2, 10), (6, 7), (12, 5), (9, 3), (9, 12), (0, 9), (10, 7), (8, 10), (0, 12), (11, 12), (2, 12), (13, 6)])"
15,38,0.0008544921875,0.6877000331878662,4.401756286621094,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 13), (5, 13), (3, 13), (0, 2), (8, 3), (11, 5), (9, 14), (13, 5), (2, 14), (1, 12), (13, 14), (4, 5), (3, 12), (8, 11), (10, 2), (9, 10), (0, 7), (1, 2), (0, 4), (2, 7), (1, 11), (0, 13), (2, 10), (2, 13), (6, 7), (12, 5), (3, 5), (9, 3), (8, 1), (5, 14), (10, 4), (8, 7), (9, 12), (8, 10), (10, 7), (1, 4), (10, 13), (1, 13)])"
5,3,0.125,0.0009427070617675781,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (1, 2), (0, 4)])"
6,5,0.078125,0.0011658668518066406,0.01342010498046875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (3, 4), (0, 3), (0, 5), (3, 5)])"
7,8,0.0625,0.0034003257751464844,0.02315521240234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (3, 4), (0, 3), (4, 6), (1, 4), (2, 3), (4, 5), (1, 6)])"
8,8,0.01953125,0.004286527633666992,0.032227516174316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 2), (0, 4), (2, 7), (1, 5), (4, 6), (5, 7), (5, 6), (0, 5)])"
9,10,0.01953125,0.008608102798461914,0.08404731750488281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (8, 4), (2, 7), (8, 5), (0, 2), (1, 7), (2, 6), (1, 6), (4, 7), (3, 5)])"
10,10,0.0107421875,0.02395486831665039,0.14612960815429688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (0, 4), (8, 1), (8, 7), (9, 6), (8, 9), (1, 6), (2, 5), (1, 3), (8, 2)])"
11,20,0.0078125,0.03745269775390625,0.335418701171875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (9, 2), (8, 0), (9, 5), (0, 2), (0, 8), (2, 5), (1, 3), (1, 9), (4, 5), (5, 6), (8, 2), (9, 1), (8, 5), (9, 3), (8, 1), (8, 10), (10, 7), (0, 6), (2, 6)])"
12,24,0.004638671875,0.08118033409118652,0.608795166015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (8, 0), (9, 5), (8, 3), (10, 6), (0, 5), (10, 3), (9, 11), (0, 8), (1, 3), (5, 6), (11, 4), (10, 2), (9, 4), (0, 7), (2, 4), (11, 7), (0, 4), (2, 7), (2, 10), (6, 7), (4, 7), (9, 3), (11, 6)])"
13,28,0.00244140625,0.1609952449798584,1.2506332397460938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (4, 6), (0, 2), (8, 3), (10, 6), (0, 5), (1, 6), (9, 11), (1, 3), (1, 9), (4, 5), (12, 6), (9, 1), (9, 7), (11, 4), (8, 11), (11, 7), (0, 4), (0, 10), (4, 7), (3, 5), (9, 3), (0, 3), (8, 10), (1, 4), (0, 6), (11, 6), (11, 12)])"
14,35,0.00152587890625,0.3415181636810303,2.485504150390625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 4), (4, 6), (4, 12), (9, 2), (8, 0), (3, 13), (9, 5), (8, 6), (0, 8), (2, 5), (1, 3), (1, 9), (1, 12), (4, 5), (5, 6), (3, 12), (8, 2), (9, 1), (9, 4), (0, 7), (13, 7), (1, 11), (0, 13), (0, 3), (0, 9), (10, 7), (9, 12), (0, 6), (0, 12), (2, 3), (11, 6), (10, 13), (2, 12), (13, 6)])"
15,40,0.000823974609375,0.6875553131103516,4.4337615966796875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (3, 4), (14, 7), (9, 2), (5, 7), (5, 13), (3, 13), (0, 5), (8, 12), (9, 14), (1, 6), (0, 14), (13, 5), (1, 3), (10, 12), (11, 14), (13, 14), (6, 14), (14, 6), (4, 14), (3, 6), (8, 2), (8, 11), (9, 10), (0, 7), (10, 11), (9, 13), (13, 7), (1, 11), (6, 7), (8, 1), (8, 7), (9, 6), (9, 12), (11, 6), (11, 12), (1, 7), (1, 13), (13, 6), (1, 10)])"
5,5,0.15625,0.0015172958374023438,0.02087688446044922,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (3, 4), (2, 3), (0, 2), (1, 3)])"
6,8,0.09375,0.0013294219970703125,0.01393890380859375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (3, 4), (2, 3), (0, 2), (4, 5), (0, 5), (1, 3), (3, 5)])"
7,5,0.0234375,0.0031843185424804688,0.02001953125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (2, 3), (4, 5), (5, 6), (3, 6)])"
8,8,0.02734375,0.004571437835693359,0.033226966857910156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (2, 4), (3, 7), (1, 4), (5, 7), (0, 2), (4, 5), (1, 3)])"
9,11,0.01953125,0.009644746780395508,0.08148193359375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(1, 2), (8, 1), (8, 7), (8, 5), (6, 7), (1, 7), (3, 6), (8, 2), (2, 5), (4, 7), (3, 5)])"
10,19,0.013671875,0.02030324935913086,0.1590862274169922,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(3, 4), (3, 7), (9, 2), (8, 3), (0, 5), (2, 5), (4, 5), (8, 5), (9, 4), (0, 7), (1, 2), (2, 7), (1, 5), (8, 4), (9, 6), (0, 3), (1, 4), (0, 6), (2, 6)])"
11,19,0.0068359375,0.03883981704711914,0.343414306640625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (3, 7), (0, 2), (8, 3), (10, 6), (1, 6), (1, 9), (9, 1), (9, 7), (2, 4), (10, 5), (6, 7), (3, 5), (8, 4), (10, 4), (9, 6), (0, 3), (0, 6), (2, 6)])"
12,24,0.00439453125,0.08461713790893555,0.63568115234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (10, 6), (0, 5), (1, 6), (2, 5), (2, 11), (9, 7), (0, 1), (9, 10), (2, 4), (0, 10), (6, 7), (3, 5), (3, 11), (8, 1), (0, 3), (11, 3), (10, 7), (1, 4), (0, 6), (2, 3), (11, 6), (8, 10), (2, 6)])"
13,32,0.002685546875,0.16571450233459473,1.1515960693359375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (12, 7), (4, 12), (9, 2), (5, 7), (9, 5), (0, 2), (8, 3), (0, 5), (10, 3), (8, 6), (1, 6), (8, 12), (2, 5), (0, 11), (11, 4), (0, 1), (0, 7), (10, 11), (0, 4), (1, 11), (12, 5), (9, 3), (8, 1), (10, 4), (9, 12), (0, 9), (10, 7), (1, 4), (2, 6), (2, 12), (1, 10)])"
14,29,0.00146484375,0.33092689514160156,2.4669342041015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 7), (8, 0), (9, 5), (8, 3), (8, 6), (8, 12), (1, 6), (0, 8), (1, 3), (1, 9), (1, 12), (8, 2), (9, 1), (8, 5), (11, 4), (0, 1), (10, 5), (1, 5), (13, 7), (11, 13), (3, 5), (9, 3), (8, 1), (10, 4), (9, 12), (8, 10), (1, 4), (8, 13)])"
15,37,0.0008544921875,0.6760334968566895,4.3623809814453125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(14, 7), (12, 13), (9, 2), (5, 7), (3, 13), (0, 5), (10, 3), (8, 12), (1, 12), (6, 14), (14, 6), (4, 5), (5, 6), (3, 6), (8, 2), (9, 7), (0, 1), (8, 14), (0, 4), (0, 13), (2, 13), (6, 7), (12, 5), (4, 7), (12, 14), (3, 11), (3, 14), (9, 3), (8, 1), (5, 14), (9, 6), (0, 3), (0, 9), (11, 3), (10, 13), (2, 3), (1, 7)])"
5,3,0.125,0.0012829303741455078,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (0, 2), (0, 3)])"
6,6,0.09375,0.0015838146209716797,0.01544189453125,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 4), (0, 4), (3, 4), (1, 5), (0, 2), (2, 5)])"
7,3,0.03125,0.0021698474884033203,0.01727294921875,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 3), (5, 6), (1, 5)])"
8,7,0.0234375,0.006009578704833984,0.031502723693847656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 4), (2, 3), (4, 5), (0, 5), (2, 5), (4, 7), (3, 5)])"
9,15,0.0234375,0.009208440780639648,0.09228706359863281,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(1, 2), (8, 4), (3, 4), (2, 7), (1, 5), (8, 7), (4, 6), (1, 4), (2, 3), (6, 7), (1, 7), (5, 6), (8, 6), (8, 2), (1, 3)])"
10,12,0.0107421875,0.021215200424194336,0.14848709106445312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (3, 4), (9, 3), (8, 7), (9, 6), (9, 2), (2, 3), (6, 7), (8, 3), (1, 6), (8, 5), (3, 5)])"
11,20,0.00830078125,0.037653446197509766,0.31325531005859375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (3, 7), (5, 7), (0, 2), (8, 9), (0, 5), (10, 3), (2, 5), (1, 3), (4, 5), (8, 5), (0, 1), (0, 7), (9, 10), (0, 4), (9, 3), (0, 3), (10, 7), (0, 6), (1, 10)])"
12,26,0.00439453125,0.07834219932556152,0.6154708862304688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (9, 2), (5, 7), (1, 6), (2, 5), (1, 3), (1, 9), (8, 2), (9, 1), (10, 2), (9, 4), (9, 10), (2, 4), (1, 2), (0, 4), (10, 5), (1, 5), (1, 11), (2, 10), (3, 11), (9, 6), (11, 3), (8, 10), (2, 3), (1, 7)])"
13,19,0.001953125,0.16226863861083984,1.3638076782226562,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (3, 7), (9, 2), (9, 5), (0, 2), (8, 12), (1, 3), (5, 6), (3, 6), (3, 12), (8, 2), (10, 2), (2, 4), (1, 5), (2, 10), (6, 7), (8, 4), (9, 12), (0, 12)])"
14,41,0.001708984375,0.3327188491821289,2.5267257690429688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 6), (4, 12), (12, 13), (3, 13), (0, 2), (8, 3), (10, 6), (1, 6), (2, 11), (0, 11), (4, 5), (3, 12), (8, 2), (9, 7), (8, 5), (10, 2), (0, 1), (0, 4), (0, 10), (13, 7), (0, 13), (2, 10), (11, 13), (4, 7), (3, 5), (3, 11), (4, 13), (9, 3), (8, 1), (9, 6), (11, 3), (0, 9), (10, 7), (1, 4), (8, 10), (0, 12), (2, 3), (8, 13), (10, 13), (13, 6)])"
15,29,0.000701904296875,0.6816720962524414,5.3427276611328125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (14, 7), (4, 12), (12, 13), (3, 13), (9, 5), (8, 12), (10, 12), (1, 9), (4, 14), (9, 1), (9, 7), (10, 2), (0, 1), (0, 7), (10, 11), (2, 7), (1, 5), (1, 11), (13, 7), (2, 10), (10, 14), (1, 14), (12, 14), (9, 6), (0, 3), (9, 12), (0, 12), (8, 13)])"
5,5,0.125,0.001295328140258789,0.01805400848388672,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (0, 4), (0, 3), (1, 4), (1, 3)])"
6,3,0.0625,0.0019273757934570312,0.01332855224609375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 3), (3, 5), (1, 4)])"
7,8,0.0625,0.004145383834838867,0.02313232421875,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (0, 3), (2, 3), (2, 6), (5, 6), (0, 5), (1, 6), (2, 5)])"
8,11,0.03515625,0.00958871841430664,0.035668373107910156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (0, 3), (4, 6), (1, 4), (0, 6), (2, 3), (5, 7), (0, 2), (1, 7), (4, 5), (1, 6)])"
9,8,0.017578125,0.010641813278198242,0.07911872863769531,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (0, 3), (1, 4), (2, 3), (6, 7), (8, 3), (1, 6), (2, 5)])"
10,9,0.0087890625,0.018579959869384766,0.13505935668945312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 7), (8, 1), (1, 5), (0, 3), (0, 9), (5, 7), (0, 6), (6, 7), (9, 4)])"
11,12,0.0048828125,0.041358232498168945,0.3172149658203125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 7), (10, 2), (3, 7), (2, 10), (10, 4), (8, 10), (9, 2), (2, 3), (8, 2), (2, 5), (3, 5), (9, 4)])"
12,22,0.00439453125,0.08905863761901855,0.6210403442382812,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (8, 0), (8, 9), (1, 6), (0, 8), (9, 11), (0, 11), (3, 6), (8, 5), (10, 2), (9, 4), (2, 4), (1, 2), (0, 4), (10, 11), (2, 10), (3, 5), (8, 4), (9, 3), (9, 6), (8, 10), (1, 4)])"
13,32,0.0029296875,0.16863322257995605,1.2811508178710938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 4), (9, 2), (5, 7), (0, 5), (11, 5), (8, 6), (9, 11), (2, 11), (1, 9), (0, 11), (3, 12), (8, 2), (9, 1), (8, 5), (8, 11), (9, 10), (0, 7), (2, 4), (10, 5), (0, 4), (0, 10), (2, 7), (11, 7), (1, 11), (10, 11), (9, 3), (8, 1), (10, 4), (9, 6), (0, 9), (10, 7)])"
14,30,0.00128173828125,0.3357832431793213,2.4695892333984375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (12, 7), (3, 4), (4, 6), (4, 12), (12, 13), (8, 0), (8, 9), (8, 6), (0, 8), (2, 11), (1, 12), (3, 12), (0, 7), (1, 2), (0, 4), (0, 10), (1, 5), (0, 13), (11, 13), (6, 7), (3, 11), (8, 4), (4, 13), (9, 3), (11, 3), (0, 6), (2, 3), (8, 13), (2, 12)])"
15,46,0.00091552734375,0.6809036731719971,4.406333923339844,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(3, 4), (3, 7), (12, 13), (9, 2), (5, 7), (8, 0), (3, 13), (8, 3), (9, 5), (10, 6), (8, 9), (0, 5), (8, 6), (0, 8), (1, 12), (4, 5), (12, 6), (5, 6), (3, 6), (3, 12), (10, 2), (9, 4), (0, 1), (10, 5), (8, 14), (10, 11), (1, 5), (13, 7), (0, 13), (2, 10), (10, 14), (11, 13), (2, 13), (6, 7), (4, 7), (3, 11), (3, 14), (9, 3), (10, 4), (9, 6), (11, 3), (2, 3), (1, 7), (2, 6), (13, 6), (1, 10)])"
5,4,0.09375,0.0017826557159423828,0.01818370819091797,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (1, 2), (1, 3), (3, 4)])"
6,5,0.078125,0.001744985580444336,0.013397216796875,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 4), (3, 4), (4, 5), (0, 2), (0, 5)])"
7,6,0.046875,0.004099130630493164,0.02161407470703125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (2, 4), (1, 5), (0, 3), (0, 2), (0, 5)])"
8,15,0.04296875,0.007154703140258789,0.039383888244628906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (0, 7), (1, 2), (0, 4), (1, 5), (0, 3), (5, 7), (0, 2), (1, 7), (5, 6), (0, 5), (3, 6), (1, 6), (4, 7), (3, 5)])"
9,17,0.025390625,0.013091564178466797,0.09324073791503906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (0, 4), (8, 7), (3, 7), (4, 6), (1, 4), (8, 5), (5, 7), (6, 7), (0, 2), (8, 0), (1, 6), (0, 8), (2, 5), (4, 7), (8, 2)])"
10,13,0.0107421875,0.024806737899780273,0.14793777465820312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 3), (1, 5), (0, 9), (9, 5), (4, 5), (6, 7), (5, 6), (0, 5), (8, 2), (2, 5), (9, 7), (8, 5), (9, 4)])"
11,19,0.00830078125,0.04090452194213867,0.35454559326171875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (4, 6), (5, 7), (9, 5), (4, 5), (3, 6), (8, 2), (8, 5), (9, 4), (2, 7), (6, 7), (4, 7), (8, 4), (8, 1), (10, 4), (9, 6), (0, 9), (2, 3), (2, 6)])"
12,17,0.00390625,0.07842898368835449,0.62078857421875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(0, 1), (9, 7), (10, 4), (1, 4), (0, 6), (2, 3), (5, 7), (8, 3), (8, 5), (0, 5), (10, 3), (11, 5), (9, 11), (2, 5), (1, 3), (2, 11), (9, 4)])"
13,33,0.0028076171875,0.1715526580810547,1.1473159790039062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (3, 7), (4, 6), (4, 12), (9, 5), (8, 3), (11, 5), (8, 12), (0, 11), (1, 12), (3, 12), (9, 7), (0, 1), (2, 4), (0, 10), (2, 7), (1, 5), (12, 5), (4, 7), (3, 5), (3, 11), (8, 4), (9, 3), (8, 1), (8, 7), (9, 6), (11, 3), (9, 12), (1, 4), (11, 6), (2, 6), (2, 12), (1, 10)])"
14,35,0.00146484375,0.32794713973999023,2.5044403076171875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(9, 2), (5, 13), (8, 9), (0, 5), (11, 5), (1, 6), (2, 5), (2, 11), (1, 9), (13, 5), (10, 12), (1, 12), (3, 6), (8, 2), (9, 1), (8, 11), (9, 4), (0, 7), (10, 5), (0, 4), (2, 7), (1, 11), (0, 13), (2, 13), (3, 5), (8, 4), (4, 13), (9, 6), (9, 12), (0, 9), (8, 10), (2, 3), (1, 7), (2, 6), (13, 6)])"
15,35,0.000701904296875,0.6684722900390625,4.362510681152344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (4, 12), (9, 2), (12, 13), (5, 13), (9, 5), (0, 2), (8, 9), (0, 5), (11, 5), (0, 14), (1, 3), (13, 5), (10, 12), (6, 14), (14, 6), (5, 6), (9, 7), (8, 5), (11, 4), (10, 2), (9, 10), (11, 7), (0, 13), (2, 10), (1, 14), (3, 5), (3, 11), (3, 14), (5, 14), (11, 3), (8, 10), (9, 12), (1, 4), (1, 7)])"
5,3,0.125,0.0017960071563720703,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 1), (3, 4), (1, 4)])"
6,3,0.0625,0.0012466907501220703,0.01332855224609375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(0, 1), (2, 4), (1, 4)])"
7,6,0.046875,0.0023217201232910156,0.0215911865234375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 4), (4, 6), (0, 6), (4, 5), (2, 6), (1, 3)])"
8,13,0.04296875,0.005574941635131836,0.038628578186035156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (1, 2), (2, 7), (4, 6), (5, 7), (0, 6), (6, 7), (2, 6), (5, 6), (3, 6), (1, 6), (2, 5), (4, 7)])"
9,13,0.0234375,0.009121894836425781,0.08741950988769531,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(2, 4), (1, 2), (8, 7), (0, 3), (5, 7), (0, 6), (2, 3), (6, 7), (0, 2), (8, 0), (2, 6), (0, 5), (0, 8)])"
10,8,0.0078125,0.01945352554321289,0.12735366821289062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(1, 2), (8, 4), (2, 7), (8, 1), (9, 6), (4, 5), (9, 1), (1, 9)])"
11,17,0.0068359375,0.040700674057006836,0.3503265380859375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 10), (0, 7), (2, 4), (1, 2), (8, 4), (10, 5), (1, 5), (8, 1), (0, 3), (4, 6), (8, 10), (1, 4), (3, 6), (0, 5), (1, 10), (8, 2), (4, 7)])"
12,25,0.004638671875,0.08289813995361328,0.6127548217773438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (9, 2), (10, 6), (11, 5), (10, 3), (1, 6), (1, 3), (9, 7), (8, 5), (11, 4), (10, 2), (9, 10), (10, 5), (1, 2), (0, 4), (1, 5), (2, 10), (8, 4), (10, 4), (9, 6), (0, 9), (8, 10), (0, 6), (11, 6)])"
13,27,0.002685546875,0.16938304901123047,1.2303085327148438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (3, 7), (4, 6), (9, 2), (0, 5), (9, 11), (2, 5), (10, 12), (1, 9), (1, 12), (5, 6), (3, 12), (8, 2), (9, 1), (0, 1), (0, 7), (11, 7), (9, 10), (0, 4), (2, 7), (0, 9), (10, 7), (1, 4), (0, 6), (8, 10), (2, 12), (1, 10)])"
